Run_Number Number_of_Events Sampled_Luminosity Prescale Livetime
15163026 41691 1.43218116572314 1.00000000 0.704835164835165
15163027 54349 1.87714435224577 1.00000000 0.811554599889501
15163028 52974 1.8269255114013 1.00000000 0.731170032159667
15163029 56559 1.96881124495399 1.00000000 0.799782233660454
15163033 12856 0.444653558151887 1.00000000 0.494804095142791
15163034 50138 1.72553287439042 1.00000000 0.767128737109459
15163035 36023 1.24479450247314 1.00000000 0.686767201113378
15163048 102637 3.63851328236771 1.00000000 0.808294154243548
15163049 139257 4.87631193207539 1.00000000 0.714694818091773
15163050 21810 0.750526818711377 1.00000000 0.743936964900911
15163051 107497 3.70765398440984 1.00000000 0.760190082878398
15163052 105920 3.64995642022483 1.00000000 0.844778357339969
15163053 26569 0.913581820663692 1.00000000 0.84464013224822
15163054 4908 0.169723353661529 1.00000000 0.679307958477509
15163055 53677 1.90038314460855 1.00000000 0.846533560434015
15163056 59706 2.06539184245854 1.00000000 0.783934245424227
15163057 50661 1.73977412115703 1.00000000 0.80974604037143
15163058 10959 0.375203473962376 1.00000000 0.71711817824892
15163059 59324 2.05690813058156 1.00000000 0.783155115511551
15163060 61234 2.13112831555427 1.00000000 0.762631860809784
15163061 58026 2.00395447593369 1.00000000 0.740940317184667
15163062 56787 1.95577730126839 1.00000000 0.771164344496048
15164001 25413 0.863000677706355 1.00000000 0.788901955929686
15164002 53595 1.87390166270517 1.00000000 0.735195270168315
15164003 47566 1.6575523089211 1.00000000 0.662431185008063
15164004 52006 1.80703711879143 1.00000000 0.644013225514842
15164005 55618 1.94047557851516 1.00000000 0.709485661802225
15164006 46562 1.60561685668645 1.00000000 0.667986514597231
15164007 45358 1.56262854043565 1.00000000 0.689131920710868
15164008 49006 1.69988196074473 1.00000000 0.782156252493815
15164009 43951 1.52097256956077 1.00000000 0.792138274097037
15164023 111431 3.63843434367282 1.00000000 0.778900057317806
15164024 66691 2.22392869652277 1.00000000 0.604304095686843
15164028 44574 1.49053519933196 1.00000000 0.518579705423831
15164029 88 0.00265215215860197 1.00000000 0.136680613668061
15164030 100772 3.40573551776227 1.00000000 0.736949876409589
15164032 63671 2.15990177401868 1.00000000 0.840996446921766
15164033 12254 0.413212507828286 1.00000000 0.788545688545689
15164034 10581 0.357780458198161 1.00000000 0.825801919925076
15164036 58482 1.99658502506467 1.00000000 0.797920674552822
15164037 55497 1.89645634980819 1.00000000 0.820876536453326
15164039 54644 1.88000434799216 1.00000000 0.803375577053133
15164040 64606 2.21736129459393 1.00000000 0.76562832863872
15164041 60826 2.09475241322115 1.00000000 0.784881995432081
15164042 61641 2.13024405757288 1.00000000 0.670342337639741
15164043 56629 1.96036874103097 1.00000000 0.652776336872197
15164044 61394 2.12115864005171 1.00000000 0.657510040160643
15164045 60563 2.09473631161056 1.00000000 0.631911186235536
15164046 11603 0.400871623998236 1.00000000 0.659936298487089
15164047 55449 1.92845095164433 1.00000000 0.656061430701152
15164048 2719 0.097007278655692 1.00000000 0.308801817149347
15164049 52973 1.83830982720658 1.00000000 0.759124715188513
15164060 129698 4.37067596415096 1.00000000 0.793058748715942
15164061 13665 0.458155198569668 1.00000000 0.338192347671138
15164062 111032 3.7168408975827 1.00000000 0.778750324377021
15164063 25240 0.84067737922842 1.00000000 0.834738896054503
15164064 45545 1.53807630900511 1.00000000 0.693786463966366
15164065 101533 3.41802495145278 1.00000000 0.676672287052896
15164066 82327 2.76248634756572 1.00000000 0.67347556486314
15164067 1564 0.0522873738576485 1.00000000 0.727780362959516
15164068 58817 1.99032614962885 1.00000000 0.823075846627484
15164069 42027 1.39932779092795 1.00000000 0.837124531909808
15164070 58574 1.96196630867025 1.00000000 0.82048157330756
15164071 60170 2.02552387825366 1.00000000 0.795397163214319
15165001 64449 2.15437791223048 1.00000000 0.818607900419154
15165002 62899 2.13634139806922 1.00000000 0.79226809961869
15165003 62902 2.14847814055592 1.00000000 0.82341082835899
15165004 38836 1.30889231343884 1.00000000 0.774968571029473
15165007 16407 0.547222121895218 1.00000000 0.710044575236941
15165008 54366 1.8135509491534 1.00000000 0.870969290595145
15165009 39536 1.33383160612704 1.00000000 0.886079921109841
15165021 137803 4.48973276926814 1.00000000 0.784902629765275
15165022 94881 3.14442811662657 1.00000000 0.682807883372837
15165023 122606 4.1163004748756 1.00000000 0.795812130023886
15165024 116370 3.90917145793599 1.00000000 0.838304891840689
15165025 69893 2.37082696028254 1.00000000 0.887721793911067
15165026 61542 2.09289043082782 1.00000000 0.813445067146029
15165027 62328 2.15778090723097 1.00000000 0.805281721986072
15165028 57191 1.9597444914369 1.00000000 0.807679814712819
15165029 65214 2.22254061850555 1.00000000 0.814535871302958
15165031 31963 1.09593536886463 1.00000000 0.687678836513844
15165033 8074 0.269257898877446 1.00000000 0.780851063829787
15165034 51415 1.77055567969278 1.00000000 0.736802132293936
15165035 62970 2.20606352046961 1.00000000 0.800340624563098
15165036 62678 2.17205628942685 1.00000000 0.82106131859207
15165037 44439 1.53021765518806 1.00000000 0.735039200767475
15165038 66943 2.28316430818636 1.00000000 0.725810998351982
15165039 3359 0.116882248055105 1.00000000 0.696887966804979
15165040 58638 1.9873475088921 1.00000000 0.715385460002196
15165041 54643 1.83755236493209 1.00000000 0.696257692944789
15165042 56379 1.89220931189685 1.00000000 0.750415929085755
15165043 58360 1.95446881746282 1.00000000 0.74007380448153
15165044 28037 0.933165396999712 1.00000000 0.737912883274115
15165045 10019 0.338026696687503 1.00000000 0.773488767080985
15165046 45107 1.51308120701513 1.00000000 0.743248364613027
15165047 16352 0.542748397180604 1.00000000 0.81361329485521
15165049 118659 4.04547033244298 1.00000000 0.706949144464039
15165050 94913 3.26423119132848 1.00000000 0.648051673164503
15165051 23361 0.81254954070769 1.00000000 0.642979027907745
15165052 14510 0.500747066591766 1.00000000 0.497320786773835
15165053 76311 2.56069495412975 1.00000000 0.592992353599403
15165054 112760 3.82756462012487 1.00000000 0.794733726142483
15165055 10961 0.37034468395521 1.00000000 0.759177171353373
15165056 3370 0.112754545400088 1.00000000 0.792568203198495
15165057 53706 1.82417204346874 1.00000000 0.806784040379762
15165058 57073 1.91055794547455 1.00000000 0.822048423569402
15165059 57668 1.91061600597063 1.00000000 0.831562098948795
15166004 62226 2.05786458216596 1.00000000 0.800766973799351
15166005 60674 2.02982413217834 1.00000000 0.777094336244709
15166006 62369 2.08005054097154 1.00000000 0.750348893166506
15166007 61897 2.06924249056351 1.00000000 0.755384972114082
15166008 41218 1.38013795731265 1.00000000 0.610546585691009
15166009 62657 2.08260224490071 1.00000000 0.623055964361004
15166010 64704 2.16217973940609 1.00000000 0.734696658302013
15166011 42624 1.4078401356574 1.00000000 0.65979381443299
15166013 37913 1.26426862858535 1.00000000 0.879182802680704
15166014 58087 1.93209049023963 1.00000000 0.756577576325935
15166015 59907 2.00453661540512 1.00000000 0.748706476366636
15166016 53051 1.76226175562812 1.00000000 0.783480033081285
15166017 48108 1.59122959206412 1.00000000 0.833111091869426
15166023 65752 2.13979726968299 1.00000000 0.839755297002516
15166024 138474 4.52553036389043 1.00000000 0.839442784139474
15166025 72206 2.38120155324429 1.00000000 0.617477787184552
15166026 98329 3.314390867331 1.00000000 0.657802841775708
15166027 74342 2.46699765410795 1.00000000 0.808003738845957
15166028 110863 3.6915241375946 1.00000000 0.813506215236502
15166029 9268 0.315164380757286 1.00000000 0.791527884533265
15166030 62007 2.08234491857117 1.00000000 0.817408842837934
15166031 68063 2.2779296835569 1.00000000 0.815897675645221
15166032 50509 1.68817714936808 1.00000000 0.789931342956788
15166033 60349 2.01760188696507 1.00000000 0.78195576402296
15166034 65109 2.1613472308494 1.00000000 0.75129814682329
15166035 64860 2.15163473506719 1.00000000 0.793714894085686
15166036 66442 2.20266186192182 1.00000000 0.778346590443166
15166037 57326 1.9202931163081 1.00000000 0.78462128055624
15166038 57273 1.91846818613409 1.00000000 0.742570791411679
15166039 58699 1.96600761313777 1.00000000 0.707472580450765
15166040 60363 2.01848611102271 1.00000000 0.746344116592704
15166041 61058 2.03045392800642 1.00000000 0.785890802378562
15166042 31026 0.120972011447834 1.00000000 0.0856220333370129
15166043 54508 1.84135750872569 1.00000000 0.801414269122771
15166044 53112 1.77292276108924 1.00000000 0.838826855346905
15166045 4803 0.158739934776447 1.00000000 0.818507157464213
15166046 9502 0.314593931387216 1.00000000 0.839399293286219
15166047 31232 1.04008874575794 1.00000000 0.846258061019888
15167001 125471 4.07744449319654 1.00000000 0.755482099635129
15167002 78976 2.61735597106106 1.00000000 0.603967513497805
15167006 98248 3.30286837659945 1.00000000 0.749870248816975
15167007 65312 2.20641826078341 1.00000000 0.799304867153749
15167008 57816 1.93599500545924 1.00000000 0.815446890734968
15167009 56449 1.9245203162184 1.00000000 0.818552246164554
15167011 58739 1.99225877910493 1.00000000 0.813041552473493
15167012 61658 2.06764801937474 1.00000000 0.806725107941908
15167013 57422 1.94344537146171 1.00000000 0.798859209794101
15167014 43118 1.46843916723122 1.00000000 0.799844178971581
15076101 1441.000 0.0473810686896688 1.00000000 0.856209150326797
15076102 4864 0.160128746428944 1.00000000 0.873249551166966
15076105 7280 0.225925385841731 1.00000000 0.795161290322581
15076108 1345 0.04367051405803 1.00000000 0.869424692954105
15076109 9697 0.312479070271604 1.00000000 0.898638006115075
15077001 1819 0.0580746329159718 1.00000000 0.886884446611409
15077002 1856 0.0613899027712765 1.00000000 0.894457831325301
15077003 23327 0.726116812276005 1.00000000 0.849799781579905
15077004 32648 1.01657647981477 1.00000000 0.875472608800579
15077006 25986 0.819762815320095 1.00000000 0.8607376994901
15077007 17014 0.540096854065443 1.00000000 0.876847037017968
15077008 12680 0.405044922035275 1.00000000 0.883268482490272
15077009 925 0.0283889342702649 1.00000000 0.835676625659051
15077010 509 0.0174114906425892 1.00000000 0.805097451274363
15077011 14405 0.461301174546792 1.00000000 0.872184548316784
15077012 12413 0.387880784401539 1.00000000 0.893278641335636
15077014 6207 0.199216028996663 1.00000000 0.897484094852516
15077015 46423 1.45519481286834 1.00000000 0.876276208269641
15077017 1554 0.0497186825513338 1.00000000 0.649208282582217
15077018 17439 0.545458667067326 1.00000000 0.847978227060653
15077019 15848 0.497263894606337 1.00000000 0.874944812362031
15077020 14918 0.476065896974686 1.00000000 0.877561806330378
15077035 27887 0.881594269736742 1.00000000 0.843217265143272
15077036 5110 0.163680940907893 1.00000000 0.8649013324338
15077039 13288 0.431214315898252 1.00000000 0.86795533207079
15077042 7475 0.663987607211027 1.00000000 0.891898341486696
15077043 1411 0.129185903789267 1.00000000 0.774091627172196
15077044 2225 0.194387134509802 1.00000000 0.900080906148867
15077045 1411 0.123992067660293 1.00000000 0.902751119641715
15077046 1117 0.100874770909045 1.00000000 0.906655844155844
15077047 1354 0.0423617333367022 1.00000000 0.82360097323601
15077055 4555 0.149970652429729 1.00000000 0.8004563004563
15077056 810 0.0274744682460878 1.00000000 0.824
15077057 14967 0.485162608917839 1.00000000 0.941739021014219
15077059 758 0.0239180460485077 1.00000000 0.51775956284153
15077060 4531 0.143881174251081 1.00000000 0.939689119170984
15077061 11648 0.387909758543793 1.00000000 0.619396382225718
15077062 19723 0.620997593502916 1.00000000 0.878439754207855
15077063 2649 0.0839998288231893 1.00000000 0.843949044585987
15077066 1266 0.0417886527511479 1.00000000 0.774923547400612
15077067 639 0.0197841370409511 1.00000000 0.434871099050204
15077069 10860 0.342696941983781 1.00000000 0.784244349772547
15077070 5033 0.156651831329094 1.00000000 0.904436860068259
15077079 2800 0.0901106823568878 1.00000000 0.901802962009015
15077080 7654 0.244201154382509 1.00000000 0.908702362578654
15078001 51391 1.62268710751739 1.00000000 0.68378707950057
15078002 7605 0.241721244478358 1.00000000 0.879515291402193
15078003 41999 1.32487311758215 1.00000000 0.889293502424153
15078004 24205 0.776159239774551 1.00000000 0.680748798380976
15078005 6569 0.211450381222949 1.00000000 0.904997254255903
15078006 21287 0.692724970291117 1.00000000 0.919820286849836
15078007 27027 0.848647163629847 1.00000000 0.893401182962694
15078008 5385 0.168242893182369 1.00000000 0.842195540308748
15078009 3404 0.107157259190051 1.00000000 0.717716452496313
15078011 47200 1.49152873918724 1.00000000 0.871502399409376
15078012 1814 0.0614925930363534 1.00000000 0.848095456631482
15078013 1732 0.0560245092772498 1.00000000 0.86903003446578
15078014 0 0 1.00000000 0.246652572233968
15078015 0 0 1.00000000 0.24260834345889
15078016 2653 0.0855649548200567 1.00000000 0.86164339071127
15078017 26876 0.865398057508591 1.00000000 0.91436736637975
15078018 9396 0.304176926656021 1.00000000 0.692534019860243
15078019 1892 0.0594566269509059 1.00000000 0.696396068438296
15078020 6255 0.198380755231136 1.00000000 0.63502024291498
15078021 13218 0.429192362575998 1.00000000 0.919193324061196
15078069 33887 1.11383622858205 1.00000000 0.87274647161842
15078071 14217 0.469814717038131 1.00000000 0.920790155440415
15078073 30543 0.995206924899279 1.00000000 0.902224322807432
15078074 12519 0.40829480274501 1.00000000 0.908226929773651
15078075 14477 0.474014362825634 1.00000000 0.901488262033751
15078103 6998 0.237213286887048 1.00000000 0.945420156714401
15078104 6867 0.230430104094026 1.00000000 0.967728297632469
15078107 12266 0.407838480118346 1.00000000 0.972797208343247
15078108 3213 0.107463150007117 1.00000000 0.870731707317073
15078109 18546 0.618606936775054 1.00000000 0.894386574074074
15078110 32852 1.09482586329139 1.00000000 0.90846998313193
15078111 4263 0.147284675837037 1.00000000 0.879331683168317
15078112 19604 0.671918194394817 1.00000000 0.905663863993348
15078113 24372 0.840910589871705 1.00000000 0.916516245487365
15079001 20612 0.702671269725691 1.00000000 0.922567361919255
15079002 17063 0.585337296829494 1.00000000 0.926682235377179
15079003 4279 0.144142369700116 1.00000000 0.909844779927706
15079007 31207 1.00818207389731 1.00000000 0.893850428207258
15079008 8681 0.286612860470357 1.00000000 0.877223120452708
15079009 35921 1.17650509898431 1.00000000 0.888166353476412
15079010 26262 0.873423352790115 1.00000000 0.905523756982277
15079011 0 0 1.00000000 0.188905547226387
15079013 21891 0.722986636808493 1.00000000 0.907854358463963
15079014 18504 0.618904987592507 1.00000000 0.926821938392186
15079015 0 0 1.00000000 0.372228704784131
15079016 10216 0.340948881310852 1.00000000 0.932542218165221
15079017 8805 0.297309968723528 1.00000000 0.929287598944591
15079018 52828 1.7061532675761 1.00000000 0.894147117565418
15079019 41363 1.35559792195473 1.00000000 0.886384091201303
15079020 11016 0.362692831020059 1.00000000 0.902802819209966
15079021 12773 0.42170920652616 1.00000000 0.909693041806139
15079022 2656 0.0907463195479355 1.00000000 0.887997325309261
15079023 20445 0.677612237260258 1.00000000 0.898690225035162
15079024 11491 0.384653820462879 1.00000000 0.920605672167922
15079025 15092 0.508035711935438 1.00000000 0.924471669218989
15079026 7350 0.247284434561318 1.00000000 0.916697842623769
15079027 9175 0.307427223047309 1.00000000 0.931188470516594
15079041 46686 1.51070139741622 1.00000000 0.858111709459832
15079042 1427 0.0454248160151602 1.00000000 0.256819813352477
15079046 17464 0.576115095806089 1.00000000 0.877720259335578
15079047 8617 0.280958441023727 1.00000000 0.850824365682693
15079048 2161 0.0708910931429038 1.00000000 0.507742843735336
15079050 269 0.00895600534560323 1.00000000 0.0886780104712042
15079051 15996 0.520782218896647 1.00000000 0.870388507998694
15079052 18620 0.619058728975208 1.00000000 0.82722466568928
15079056 10329 0.339906617877988 1.00000000 0.85089381332894
15079057 19238 0.645820579990455 1.00000000 0.87477833856227
15079058 420 0.0135914076005903 1.00000000 0.229847494553377
15079059 3253 0.105883407828994 1.00000000 0.834316491408053
15079060 17944 0.600729622007237 1.00000000 0.911094186341711
15079061 2219 0.0743067828140707 1.00000000 0.589124668435013
15079062 3083 0.100192419986469 1.00000000 0.893882284720209
15079063 8839 0.29550949879419 1.00000000 0.917384535547483
15080002 62197 1.98568359041637 1.00000000 0.842108826038099
15080003 38683 1.26790693198655 1.00000000 0.861137082053337
15080004 29422 0.962697265353883 1.00000000 0.860850229673191
15080005 24419 0.809052098000502 1.00000000 0.887995927124623
15080006 20956 0.688416691720834 1.00000000 0.905395481446283
15080007 16096 0.534948778797799 1.00000000 0.887320837927233
15080008 13846 0.45913914723608 1.00000000 0.904087229041525
15080009 47425 1.50010195342407 1.00000000 0.837755246237547
15080010 42709 1.38554408958751 1.00000000 0.866571979304048
15080011 22897 0.744166177822481 1.00000000 0.83206162342853
15080012 18446 0.609381768385483 1.00000000 0.874638471385899
15080013 20584 0.675949654620496 1.00000000 0.858638525068825
15080014 21349 0.711215698538795 1.00000000 0.85206321334504
15080015 20014 0.664684565072762 1.00000000 0.894920407798247
15080016 7265 0.237846791795278 1.00000000 0.897911259424051
15080024 6068 0.19639018180504 1.00000000 0.864406779661017
15080029 65202 2.06392421659875 1.00000000 0.852949256308622
15080032 1951 0.065420493419368 1.00000000 0.355978260869565
15080035 28174 0.905975980626817 1.00000000 0.83830179697727
15080036 15806 0.519745468632312 1.00000000 0.850678002582867
15080037 21525 0.692000386347999 1.00000000 0.875971515768057
15080038 27483 0.904213533703738 1.00000000 0.865965089167559
15080039 8483 0.276086836432855 1.00000000 0.742799614812221
15080041 10784 0.361680963011043 1.00000000 0.888907202900939
15080042 15847 0.517041464669113 1.00000000 0.832860594600273
15080043 14974 0.49821598306471 1.00000000 0.910550319245971
15080044 4816 0.162725531405798 1.00000000 0.835849384001388
15080045 17817 0.589514158602734 1.00000000 0.904691784299787
15080052 77 0.00269764521141069 1.00000000 0.172185430463576
15080053 589 0.0189197701306081 1.00000000 0.155020703933747
15080054 54846 1.77377749868965 1.00000000 0.826362732395215
15080055 40211 1.30377215554412 1.00000000 0.820445876761784
15080056 32649 1.06830297736846 1.00000000 0.829714896303852
15080057 34527 1.16454116709708 1.00000000 0.871971532404603
15080058 6145 0.201344080658514 1.00000000 0.422608815237571
15080059 0 0 1.00000000 0
15080060 33673 1.13204430357402 1.00000000 0.890378361227889
15080061 10797 0.364402817377196 1.00000000 0.886389755376785
15080062 12772 0.426095519790318 1.00000000 0.889716633015387
15080063 15293 0.517228313958127 1.00000000 0.89339953271028
15080064 67000 2.13187340500202 1.00000000 0.821566031722684
15081001 0 0 1.00000000 0
15081002 42861 1.38947055668748 1.00000000 0.859991574217104
15081003 0 0 1.00000000 0
15081004 30059 0.997495681350547 1.00000000 0.881576632060531
15081005 26513 0.880605393333191 1.00000000 0.880454273759713
15081006 22941 0.765885719229681 1.00000000 0.885924953675108
15081007 14350 0.480869248397681 1.00000000 0.892857142857143
15081008 59613 1.91330050058684 1.00000000 0.807479749681684
15081009 42521 1.38164506932681 1.00000000 0.850766275859309
15081010 35328 1.15995502295414 1.00000000 0.866692834187866
15081011 30371 1.00465228531474 1.00000000 0.882317055457107
15081012 25742 0.86208767162867 1.00000000 0.884430397141679
15081013 21904 0.73225791409408 1.00000000 0.894999182873018
15081014 17002 0.569005357848087 1.00000000 0.897437227640589
15081015 0 0 1.00000000 0
15081016 7207 0.241686287194528 1.00000000 0.891858450878495
15081017 10218 0.341886841504009 1.00000000 0.904993802018771
15081022 2173 0.070449169341183 1.00000000 0.668615384615385
15081023 24173 0.792928545044583 1.00000000 0.802462988780455
15081024 19323 0.636840803025219 1.00000000 0.815557337610265
15081025 35937 1.19563512448926 1.00000000 0.845523491981498
15081026 31463 1.04556763745329 1.00000000 0.869924541861301
15081027 26988 0.925194587810858 1.00000000 0.849018621036739
15081028 15348 0.526774136484541 1.00000000 0.884770578741065
15081029 19336 0.679489837634334 1.00000000 0.891033910799853
15081034 41564 1.44322909924564 1.00000000 0.837054784867216
15081036 27295 0.943620496007843 1.00000000 0.852486653554369
15081037 29755 1.01744807180064 1.00000000 0.877406610254445
15081038 4354 0.150192377555551 1.00000000 0.727797176256262
15081041 25156 0.869477778896421 1.00000000 0.888496450393812
15081042 18556 0.640025110162781 1.00000000 0.866156430838156
15081043 28756 0.997553430633849 1.00000000 0.905307561543789
15081044 2011 0.0683704370309444 1.00000000 0.85581957309706
15082004 37023 1.23423215878892 1.00000000 0.84196526009458
15082005 30776 1.03906296643643 1.00000000 0.829873840845374
15082006 9145 0.310862299254933 1.00000000 0.843969015123571
15082007 28984 0.964140650376647 1.00000000 0.858356772760918
15082008 26559 0.886498128780855 1.00000000 0.858791581805838
15082009 24661 0.835223053107606 1.00000000 0.869588210407559
15082010 0 0 1.00000000 0
15082013 55745 1.81060229149469 1.00000000 0.75069352797005
15082014 12794 0.419430334494043 1.00000000 0.660864624761118
15082016 0 0 1.00000000 0
15082017 43524 1.46110745450948 1.00000000 0.833448223039216
15082018 32237 1.08383259473193 1.00000000 0.827914740626605
15082021 27883 0.939560176620869 1.00000000 0.863731364079699
15082022 27552 0.933043314815868 1.00000000 0.863455451440033
15082023 171 0.00566340495281472 1.00000000 0.125735294117647
15082024 10967 0.371034794154852 1.00000000 0.863700787401575
15082025 21988 0.749595600258383 1.00000000 0.878330337527462
15082028 8300 0.280048707464488 1.00000000 0.869606200251362
15082030 469 0.0177248188364242 1.00000000 0.678726483357453
15082031 239 0.00915606142104214 1.00000000 0.640750670241287
15082050 1657 0.053801848588166 1.00000000 0.307986111111111
15082052 54972 1.79401768382028 1.00000000 0.742627889070499
15082053 45570 1.52051612326365 1.00000000 0.810900743798712
15082055 35722 1.19260669091869 1.00000000 0.844931169875585
15082056 35625 1.19445863679567 1.00000000 0.846360289751811
15082057 32019 1.09124283445313 1.00000000 0.844781445138269
15082058 32248 1.09430892656659 1.00000000 0.858458671635831
15082059 30873 1.04441192353353 1.00000000 0.855883575883576
15082060 17710 0.600380444671329 1.00000000 0.848627150318654
15082064 26633 0.866426161739388 1.00000000 0.593190871277977
15082065 16468 0.541818424831499 1.00000000 0.773726743093404
15082066 46772 1.56669197238623 1.00000000 0.808356950300684
15082067 36455 1.2311941977242 1.00000000 0.855470033322382
15082069 36732 1.24311548727909 1.00000000 0.847692662667282
15082071 31414 1.06229390555936 1.00000000 0.862050043898156
15082073 22041 0.754099928517073 1.00000000 0.877962321264986
15082074 24818 0.837386058738652 1.00000000 0.869731263795943
15082075 14669 0.496215617263325 1.00000000 0.875156576200418
15083002 39848 1.2924334663763 1.00000000 0.757196876128223
15083003 49579 1.63751686379215 1.00000000 0.796123831850734
15083004 40863 1.36564412008496 1.00000000 0.832657552109864
15083005 35513 1.19708134708494 1.00000000 0.845397633953012
15083007 32826 1.09208871111795 1.00000000 0.864160480176907
15083008 29231 0.989524884448964 1.00000000 0.855934930805465
15083009 28058 0.933391853760381 1.00000000 0.868892054251564
15083010 15690 0.532745785938584 1.00000000 0.869733924611973
15083014 36513 1.19438208003908 1.00000000 0.814190469819609
15083015 39597 1.30780674186537 1.00000000 0.824276229525256
15083017 14578 0.487659432722877 1.00000000 0.578905567468827
15083019 20916 0.702263486933592 1.00000000 0.835095981162948
15083021 27081 0.90661588281635 1.00000000 0.871448337999163
15083023 15209 0.510664355241602 1.00000000 0.879560566637757
15083024 2549 0.0853650029640421 1.00000000 0.335173501577287
15083025 22521 0.75576116424602 1.00000000 0.888419973179774
15083026 7763 0.263099955901724 1.00000000 0.887421741605009
15083027 2188 0.0698534222757046 1.00000000 0.828733459357278
15083028 21111 0.703989031551698 1.00000000 0.888491921718074
15083029 10318 0.351876351775807 1.00000000 0.875095395573645
15083030 17439 0.582037871162785 1.00000000 0.8990310277291
15083031 9188 0.305234389117189 1.00000000 0.887676260382461
15084002 20704 0.676658930321729 1.00000000 0.645771640534896
15084003 1834 0.0605323057874359 1.00000000 0.765022793203481
15084004 1814 0.0616708283333693 1.00000000 0.778387505276488
15084005 1473 0.0497923218838562 1.00000000 0.758130081300813
15084006 38435 1.26792257947296 1.00000000 0.846474034268599
15084007 35509 1.18867580058349 1.00000000 0.849802560727534
15084008 31990 1.0679621502456 1.00000000 0.860293128949845
15084009 29900 1.00514242806686 1.00000000 0.867295141406817
15084010 27992 0.930885412177151 1.00000000 0.877189683808091
15084011 28250 0.933577981174993 1.00000000 0.878010878010878
15084022 14651 0.47613801586221 1.00000000 0.563866999807803
15084024 17454 0.581380224621668 1.00000000 0.367871942113123
15084025 37151 1.23387611037975 1.00000000 0.841891769398115
15084027 27608 0.917691105075879 1.00000000 0.851491249691891
15084028 29864 0.998872143858299 1.00000000 0.841737365765664
15084029 29844 0.997896873065746 1.00000000 0.792077371489136
15084030 0 0 1.00000000 0
15084031 20556 0.695186011939586 1.00000000 0.833576642335766
15084032 1797 0.0628957831903748 1.00000000 0.804464285714286
15084033 26725 0.913874020307242 1.00000000 0.798589950409273
15084034 13979 0.476204390341121 1.00000000 0.845265449268352
15084036 33759 1.15949133934979 1.00000000 0.784698335967277
15084037 35019 1.20140884160689 1.00000000 0.847462432662319
15084038 5300 0.179267016831378 1.00000000 0.818659252394192
15084039 17162 0.586585557609583 1.00000000 0.762696050117741
15084040 34518 1.19517180532891 1.00000000 0.813916200985593
15084052 11367 0.366694189265149 1.00000000 0.539663122235814
15084053 1278 0.0411483502582916 1.00000000 0.213751868460389
15084054 22025 0.718245640816836 1.00000000 0.708077726031797
15084055 15064 0.503006382524147 1.00000000 0.762579730687456
15084058 19017 0.631354217780145 1.00000000 0.770418084589208
15084059 56584 1.900367945218 1.00000000 0.784032810053621
15084060 4226 0.144312721642645 1.00000000 0.443919840520407
15084061 683 0.0233146037651654 1.00000000 0.188031841888553
15084062 3825 0.129482205639995 1.00000000 0.765612489991994
15084063 45077 1.54106596925152 1.00000000 0.775187635160921
15084064 22089 0.760211428335063 1.00000000 0.706034265558075
15084066 48196 1.67653624879306 1.00000000 0.794808792730991
15084067 43606 1.52805482479243 1.00000000 0.815172078589722
15084068 39376 1.37990384892076 1.00000000 0.830997805166301
15084069 14001 0.490746508243731 1.00000000 0.816289645522388
15084070 20027 0.693918378922462 1.00000000 0.826366824840107
15084090 28504 0.916301917849971 1.00000000 0.739058286662518
15084091 42093 1.37611643407989 1.00000000 0.654200390734022
15084092 59349 1.98676938465961 1.00000000 0.754519565714867
15084093 56159 1.90576001626931 1.00000000 0.763424050460836
15085001 55261 1.89437337055856 1.00000000 0.799354857374298
15085002 50636 1.75202616655268 1.00000000 0.782027920192723
15085003 50364 1.75360885431707 1.00000000 0.814384813155895
15085004 46667 1.61964575666531 1.00000000 0.789654472232563
15085005 43675 1.51610522623282 1.00000000 0.795983818652283
15085006 42679 1.50276493401204 1.00000000 0.81806332898873
15085007 24657 0.873171731202975 1.00000000 0.802375528799219
15085008 15105 0.52307913175233 1.00000000 0.515684380032206
15085010 27185 0.962605337545048 1.00000000 0.844333322980402
15085012 7944 0.277982730545371 1.00000000 0.822841167943674
15085013 8107 0.285113887409751 1.00000000 0.776830203142967
15085014 7806 0.27261211784726 1.00000000 0.819527559055118
15085015 7685 0.272728747300336 1.00000000 0.819034423958222
15085016 7574 0.269373679382668 1.00000000 0.814408602150538
15085017 7237 0.257339658405141 1.00000000 0.825943646996279
15085018 7420 0.267423423434761 1.00000000 0.77560618729097
15085019 7066 0.249687007481983 1.00000000 0.81839240213111
15085020 7021 0.249351323319149 1.00000000 0.82444809769845
15085021 19790 0.698083224444675 1.00000000 0.854690493880264
15085022 26348 0.923946457985523 1.00000000 0.839808764940239
15085115 74774 2.39422482399087 1.00000000 0.776953449709061
15086001 31928 1.04337770487567 1.00000000 0.686151465658042
15086003 53692 1.78369738263306 1.00000000 0.795967682158476
15086004 21060 0.709120994296443 1.00000000 0.806525735294118
15086005 48435 1.62255045852717 1.00000000 0.787432937733702
15086006 37211 1.27251202311039 1.00000000 0.824113568256885
15086007 8800 0.297887412628073 1.00000000 0.680851063829787
15086009 43239 1.48040712781067 1.00000000 0.747226350533992
15086010 44138 1.51398482254035 1.00000000 0.821187370927831
15086011 39295 1.36233167305459 1.00000000 0.767555425334505
15086012 36746 1.26818265892394 1.00000000 0.836533414975507
15086013 47156 1.62453982047918 1.00000000 0.695758451154135
